 No.,ID,Pos.(X),Pos.(Y),Pos.(Z),Data(X),Data(Y),Data(Z),Main Data,Displacement,Prn Cos(X),Prn Cos(Y),Prn Cos(Z),
562,871,-1.12470e+01,-2.81547e+00,0.00000e+00,-,-,-,9.08772e+00,7.46613e-03,-,-,-,
561,662,-5.29677e+00,3.05658e+00,0.00000e+00,-,-,-,9.14437e+00,2.99075e-02,-,-,-,
560,10664,2.93595e+01,3.80182e+00,5.00000e-01,-,-,-,9.39207e+00,2.84865e-02,-,-,-,
559,160,-5.47001e+00,4.36176e+00,5.00000e-01,-,-,-,2.40581e+00,3.19064e-02,-,-,-,
558,6115,5.28831e+00,-1.89086e+00,1.00000e+00,-,-,-,8.14113e+00,5.07536e-02,-,-,-,
557,697,1.02184e+01,2.60859e+00,0.00000e+00,-,-,-,9.08235e+00,5.75495e-02,-,-,-,
556,5525,-3.17915e+00,2.55313e+00,5.00000e-01,-,-,-,8.41963e+00,3.55563e-02,-,-,-,
555,5527,1.01926e+01,2.56053e+00,5.00000e-01,-,-,-,9.08406e+00,5.75100e-02,-,-,-,
554,5652,1.03757e+01,3.49759e+00,5.00000e-01,-,-,-,6.58240e+00,5.80049e-02,-,-,-,
553,861,-1.93790e-01,-4.75681e+00,0.00000e+00,-,-,-,1.03489e+01,3.63674e-02,-,-,-,
552,5394,5.48290e+00,-5.00000e+00,5.00000e-01,-,-,-,1.78888e+01,4.99510e-02,-,-,-,
551,728,-2.67511e+00,4.40239e+00,0.00000e+00,-,-,-,8.18650e+00,3.79172e-02,-,-,-,
550,5712,-4.99031e+00,4.06414e+00,5.00000e-01,-,-,-,7.56316e+00,3.23995e-02,-,-,-,
549,10685,3.51520e+01,-4.59824e+00,5.00000e-01,-,-,-,9.26883e+00,2.70134e-02,-,-,-,
548,892,1.03978e+01,3.28879e+00,0.00000e+00,-,-,-,7.94845e+00,5.79615e-02,-,-,-,
547,15405,1.25000e+01,-4.43842e+00,1.00000e+00,-,-,-,1.29232e+01,5.46049e-02,-,-,-,
546,5504,-2.40018e+00,3.19831e+00,5.00000e-01,-,-,-,5.72060e+00,3.71805e-02,-,-,-,
545,688,1.09103e+01,3.22655e+00,0.00000e+00,-,-,-,9.13903e+00,5.85594e-02,-,-,-,
544,821,5.40608e+00,-3.39249e+00,0.00000e+00,-,-,-,6.13454e+00,5.05065e-02,-,-,-,
543,5759,8.47904e+00,1.13867e+00,5.00000e-01,-,-,-,9.58878e+00,5.51742e-02,-,-,-,
542,410,1.09320e+01,3.13236e+00,5.00000e-01,-,-,-,9.16484e+00,5.85541e-02,-,-,-,
541,10795,2.33553e+01,-4.52967e+00,5.00000e-01,-,-,-,7.15327e+00,4.58762e-02,-,-,-,
540,6107,9.01411e+00,1.64003e+00,1.00000e+00,-,-,-,9.46643e+00,5.59348e-02,-,-,-,
539,15781,1.29322e+01,4.72754e+00,7.47866e-01,-,-,-,2.13503e+01,5.99248e-02,-,-,-,
538,5324,9.92914e+00,5.00000e+00,5.00000e-01,-,-,-,1.47476e+01,5.78499e-02,-,-,-,
537,10688,2.50476e+01,-4.59068e+00,5.00000e-01,-,-,-,1.02587e+01,4.21923e-02,-,-,-,
536,686,6.98307e+00,4.04529e+00,0.00000e+00,-,-,-,1.00458e+01,5.31956e-02,-,-,-,
535,767,5.17006e+00,-3.76090e+00,0.00000e+00,-,-,-,7.19574e+00,5.01021e-02,-,-,-,
534,202,4.96192e+00,4.10613e+00,5.00000e-01,-,-,-,1.00949e+01,4.97594e-02,-,-,-,
533,5622,1.07332e+00,-1.88366e+00,5.00000e-01,-,-,-,8.18341e+00,4.16045e-02,-,-,-,
532,11137,3.56945e+01,-4.74323e+00,0.00000e+00,-,-,-,8.55626e+00,2.72575e-02,-,-,-,
531,685,4.98617e+00,4.10959e+00,0.00000e+00,-,-,-,1.00056e+01,4.98065e-02,-,-,-,
530,10736,3.33654e+01,4.80038e-01,5.00000e-01,-,-,-,9.66759e+00,2.03969e-02,-,-,-,
529,82,1.31768e+00,-5.00000e+00,5.00000e-01,-,-,-,1.11797e+01,4.06048e-02,-,-,-,
528,901,6.37583e+00,4.36951e+00,0.00000e+00,-,-,-,1.05821e+01,5.23284e-02,-,-,-,
527,5811,-8.12526e+00,1.01170e+00,1.00000e+00,-,-,-,9.63058e+00,2.02743e-02,-,-,-,
526,11196,1.93377e+01,-4.12253e+00,0.00000e+00,-,-,-,9.83509e+00,5.26530e-02,-,-,-,
525,915,7.51742e+00,4.38073e+00,0.00000e+00,-,-,-,1.08927e+01,5.42169e-02,-,-,-,
524,733,6.78406e+00,4.67995e+00,0.00000e+00,-,-,-,1.12762e+01,5.31631e-02,-,-,-,
523,6235,5.84620e+00,-3.53005e+00,1.00000e+00,-,-,-,6.99570e+00,5.09182e-02,-,-,-,
522,5405,7.25387e+00,6.79438e-01,5.00000e-01,-,-,-,9.60518e+00,5.36429e-02,-,-,-,
521,768,-3.68515e+00,4.53881e+00,0.00000e+00,-,-,-,9.53127e+00,3.64989e-02,-,-,-,
520,282,-3.67797e+00,4.51773e+00,5.00000e-01,-,-,-,9.13942e+00,3.64578e-02,-,-,-,
519,5479,-3.88614e+00,3.57500e+00,5.00000e-01,-,-,-,1.10929e+01,3.50303e-02,-,-,-,
518,707,7.55142e+00,4.72057e-02,0.00000e+00,-,-,-,9.80711e+00,5.37931e-02,-,-,-,
517,44,-3.83543e+00,5.00000e+00,5.00000e-01,-,-,-,1.62372e+01,3.69288e-02,-,-,-,
516,11187,3.23174e+01,1.11584e+00,0.00000e+00,-,-,-,9.71604e+00,2.17830e-02,-,-,-,
515,663,-4.94858e+00,3.53685e+00,0.00000e+00,-,-,-,9.94157e+00,3.15439e-02,-,-,-,
514,534,5.99373e+00,5.00000e+00,0.00000e+00,-,-,-,1.12445e+01,5.20302e-02,-,-,-,
513,5329,5.96365e+00,5.00000e+00,5.00000e-01,-,-,-,1.12011e+01,5.19786e-02,-,-,-,
512,15689,2.36580e+01,-3.15368e+00,1.00000e+00,-,-,-,3.71814e+00,4.39164e-02,-,-,-,
511,201,6.98425e+00,4.15782e+00,5.00000e-01,-,-,-,1.02983e+01,5.32457e-02,-,-,-,
510,5330,4.36630e+00,5.00000e+00,5.00000e-01,-,-,-,1.04072e+01,4.93085e-02,-,-,-,
509,689,1.12208e+01,3.68986e+00,0.00000e+00,-,-,-,1.06399e+01,5.90712e-02,-,-,-,
508,744,-4.60306e+00,4.56469e+00,0.00000e+00,-,-,-,7.80985e+00,3.43080e-02,-,-,-,
507,6221,-6.29758e-01,2.51984e-01,1.00000e+00,-,-,-,9.88875e+00,3.90214e-02,-,-,-,
506,5483,-4.48686e+00,4.13640e+00,5.00000e-01,-,-,-,1.26579e+01,3.37618e-02,-,-,-,
505,10614,2.39489e+01,5.00000e+00,5.00000e-01,-,-,-,8.87590e+00,3.89306e-02,-,-,-,
504,711,6.40113e+00,-4.67059e+00,0.00000e+00,-,-,-,1.41856e+01,5.10892e-02,-,-,-,
503,664,-4.49254e+00,4.12456e+00,0.00000e+00,-,-,-,1.09384e+01,3.37137e-02,-,-,-,
502,6043,-1.12055e+01,-4.69103e+00,1.00000e+00,-,-,-,7.94457e+00,4.76954e-03,-,-,-,
501,15717,2.23582e+01,-3.98808e+00,1.00000e+00,-,-,-,7.53330e+00,4.73744e-02,-,-,-,
500,10731,3.61638e+01,-2.81180e+00,5.00000e-01,-,-,-,8.96938e+00,2.29123e-02,-,-,-,
499,279,-4.63001e+00,4.55019e+00,5.00000e-01,-,-,-,7.12936e+00,3.42192e-02,-,-,-,
498,5917,-4.25903e+00,3.26584e+00,1.00000e+00,-,-,-,9.09682e+00,3.41416e-02,-,-,-,
497,11181,2.38304e+01,-4.69579e+00,0.00000e+00,-,-,-,9.04680e+00,4.51215e-02,-,-,-,
496,908,-4.45827e+00,4.45988e+00,0.00000e+00,-,-,-,9.72060e+00,3.44763e-02,-,-,-,
495,511,-6.84373e+00,2.45327e+00,0.00000e+00,-,-,-,8.82306e+00,2.54506e-02,-,-,-,
494,956,9.60632e+00,3.93682e+00,2.31019e-01,-,-,-,7.08449e+00,5.72033e-02,-,-,-,
493,5802,7.85667e+00,-5.00000e+00,1.00000e+00,-,-,-,1.45758e+01,5.22478e-02,-,-,-,
492,560,1.21298e+01,3.81731e+00,0.00000e+00,-,-,-,1.13870e+01,6.00664e-02,-,-,-,
491,5560,4.30067e+00,-4.55761e+00,5.00000e-01,-,-,-,1.54825e+01,4.83125e-02,-,-,-,
490,592,9.64753e+00,3.64950e+00,0.00000e+00,-,-,-,3.66662e+00,5.71837e-02,-,-,-,
489,5734,-3.25851e+00,2.82295e+00,5.00000e-01,-,-,-,8.21578e+00,3.55896e-02,-,-,-,
488,494,3.74323e+00,-5.00000e+00,0.00000e+00,-,-,-,1.78171e+01,4.67113e-02,-,-,-,
487,5780,-7.29336e-01,-5.00000e+00,1.00000e+00,-,-,-,1.03209e+01,3.45903e-02,-,-,-,
486,15119,2.21257e+01,-2.77812e+00,5.00000e-01,-,-,-,9.22821e+00,4.68177e-02,-,-,-,
485,10695,2.19453e+01,-3.81469e+00,5.00000e-01,-,-,-,1.09364e+01,4.81231e-02,-,-,-,
484,774,3.59575e+00,-4.69268e+00,0.00000e+00,-,-,-,1.54429e+01,4.64913e-02,-,-,-,
483,726,-5.47425e+00,3.83394e+00,0.00000e+00,-,-,-,5.80735e+00,3.08707e-02,-,-,-,
482,935,-5.38935e+00,3.39823e+00,0.00000e+00,-,-,-,8.42060e+00,3.02835e-02,-,-,-,
481,5665,1.75168e+00,-3.93899e+00,5.00000e-01,-,-,-,3.07046e+00,4.22185e-02,-,-,-,
480,5388,3.37994e+00,-5.00000e+00,5.00000e-01,-,-,-,1.21906e+01,4.57085e-02,-,-,-,
479,269,3.60441e+00,-4.68860e+00,5.00000e-01,-,-,-,1.51536e+01,4.65042e-02,-,-,-,
478,10820,3.68376e+01,-5.00000e+00,0.00000e+00,-,-,-,1.09674e+01,2.79964e-02,-,-,-,
477,195,-1.01520e+01,-4.59824e+00,5.00000e-01,-,-,-,9.26879e+00,7.35122e-03,-,-,-,
476,654,-1.00310e+01,-4.54118e+00,0.00000e+00,-,-,-,9.62196e+00,7.70186e-03,-,-,-,
475,863,9.18886e+00,1.60326e+00,0.00000e+00,-,-,-,9.32734e+00,5.61222e-02,-,-,-,
474,6176,1.16745e+01,4.61558e+00,1.00000e+00,-,-,-,2.15546e+01,5.97164e-02,-,-,-,
473,415,-9.81352e+00,-4.75316e+00,5.00000e-01,-,-,-,8.38423e+00,8.10327e-03,-,-,-,
472,5432,2.60645e-01,-1.57747e+00,5.00000e-01,-,-,-,9.70745e+00,4.01273e-02,-,-,-,
471,5724,1.01364e+01,2.88476e+00,5.00000e-01,-,-,-,8.49057e+00,5.75352e-02,-,-,-,
470,750,-8.88195e+00,-4.79434e+00,0.00000e+00,-,-,-,8.41244e+00,1.05640e-02,-,-,-,
469,831,5.87635e+00,-3.81167e+00,0.00000e+00,-,-,-,8.90740e+00,5.08665e-02,-,-,-,
468,5623,-1.17332e+01,-4.13158e+00,5.00000e-01,-,-,-,7.66766e+00,4.16986e-03,-,-,-,
467,846,-1.12546e+01,-3.06913e+00,0.00000e+00,-,-,-,8.54705e+00,6.98289e-03,-,-,-,
466,541,-2.25557e+00,5.00000e+00,0.00000e+00,-,-,-,1.02251e+01,3.90952e-02,-,-,-,
465,818,-1.04755e+01,-2.17807e+00,0.00000e+00,-,-,-,9.62047e+00,1.00184e-02,-,-,-,
464,10610,1.47771e+01,5.00000e+00,5.00000e-01,-,-,-,1.45720e+01,5.70753e-02,-,-,-,
463,371,-9.78469e+00,-1.69091e+00,5.00000e-01,-,-,-,9.72073e+00,1.22386e-02,-,-,-,
462,6024,-5.47425e+00,3.83394e+00,1.00000e+00,-,-,-,5.80735e+00,3.08707e-02,-,-,-,
461,874,-9.77999e+00,-1.71425e+00,0.00000e+00,-,-,-,9.72780e+00,1.22082e-02,-,-,-,
460,898,9.16912e+00,-4.21920e+00,0.00000e+00,-,-,-,1.22719e+01,5.33995e-02,-,-,-,
459,529,9.92796e+00,5.00000e+00,0.00000e+00,-,-,-,1.46849e+01,5.78576e-02,-,-,-,
458,5907,-3.26026e+00,-4.27318e+00,1.00000e+00,-,-,-,9.68354e+00,2.73474e-02,-,-,-,
457,5442,-1.04886e+01,-3.08242e+00,5.00000e-01,-,-,-,1.02745e+01,8.48805e-03,-,-,-,
456,657,-1.00237e+01,-2.31520e+00,0.00000e+00,-,-,-,9.83719e+00,1.07099e-02,-,-,-,
455,5758,-1.11397e+01,-4.32196e+00,5.00000e-01,-,-,-,6.43584e+00,5.30315e-03,-,-,-,
454,916,1.76416e+00,-2.53948e+00,0.00000e+00,-,-,-,7.84118e+00,4.27719e-02,-,-,-,
453,922,1.00264e+01,3.23422e+00,0.00000e+00,-,-,-,6.46628e+00,5.75016e-02,-,-,-,
452,619,-4.25903e+00,3.26584e+00,0.00000e+00,-,-,-,9.09682e+00,3.41416e-02,-,-,-,
451,5492,-1.09816e+01,-4.25473e+00,5.00000e-01,-,-,-,6.29292e+00,5.74817e-03,-,-,-,
450,5418,-3.37051e-01,4.18881e-01,5.00000e-01,-,-,-,1.00629e+01,3.96771e-02,-,-,-,
449,584,3.52895e+00,-3.68826e+00,0.00000e+00,-,-,-,1.40313e+01,4.74759e-02,-,-,-,
448,5685,-2.61059e+00,4.31978e+00,5.00000e-01,-,-,-,7.81536e+00,3.79071e-02,-,-,-,
447,10949,2.65861e+01,1.71502e+00,0.00000e+00,-,-,-,1.04881e+01,3.51510e-02,-,-,-,
446,450,-3.63881e-01,-6.41601e-02,5.00000e-01,-,-,-,9.69995e+00,3.94152e-02,-,-,-,
445,576,-3.04419e-01,4.45187e-01,0.00000e+00,-,-,-,1.01736e+01,3.97532e-02,-,-,-,
444,10873,1.43460e+01,5.00000e+00,0.00000e+00,-,-,-,1.53053e+01,5.77046e-02,-,-,-,
443,428,8.12296e+00,4.44799e+00,5.00000e-01,-,-,-,1.12605e+01,5.51795e-02,-,-,-,
442,955,-9.58751e-01,9.49079e-01,2.52752e-01,-,-,-,1.03293e+01,3.86887e-02,-,-,-,
441,11236,2.86089e+01,4.02173e+00,0.00000e+00,-,-,-,5.32948e+00,3.00111e-02,-,-,-,
440,15264,2.80447e+01,3.14645e+00,5.00000e-01,-,-,-,7.07221e+00,3.17869e-02,-,-,-,
439,5801,6.86837e+00,-5.00000e+00,1.00000e+00,-,-,-,1.49352e+01,5.14058e-02,-,-,-,
438,5422,-6.63963e-01,3.40686e+00,5.00000e-01,-,-,-,9.47260e+00,3.98714e-02,-,-,-,
437,5755,-6.01764e+00,2.43859e+00,5.00000e-01,-,-,-,9.63033e+00,2.72239e-02,-,-,-,
436,15365,2.06236e+01,5.00000e+00,1.00000e+00,-,-,-,1.03063e+01,4.59437e-02,-,-,-,
435,913,1.22033e+01,4.12402e+00,0.00000e+00,-,-,-,1.41934e+01,6.01608e-02,-,-,-,
434,15242,1.41602e+01,3.63557e+00,5.00000e-01,-,-,-,8.68208e+00,5.84017e-02,-,-,-,
433,5528,1.89953e+00,-3.36725e+00,5.00000e-01,-,-,-,5.06532e+00,4.27897e-02,-,-,-,
432,841,4.81578e+00,-3.01308e+00,0.00000e+00,-,-,-,6.77821e+00,4.99047e-02,-,-,-,
431,5741,1.21651e+01,4.13189e+00,5.00000e-01,-,-,-,1.38150e+01,6.01007e-02,-,-,-,
430,724,-1.17822e+01,-3.47822e+00,0.00000e+00,-,-,-,8.94760e+00,5.32978e-03,-,-,-,
429,5386,2.59302e+00,-5.00000e+00,5.00000e-01,-,-,-,7.69757e+00,4.36983e-02,-,-,-,
428,614,2.04022e-01,-1.53090e+00,0.00000e+00,-,-,-,9.89779e+00,4.00191e-02,-,-,-,
427,5482,-4.33664e+00,4.46182e+00,5.00000e-01,-,-,-,1.58013e+01,3.48114e-02,-,-,-,
426,5642,4.92915e+00,-2.33342e+00,5.00000e-01,-,-,-,8.13356e+00,5.02369e-02,-,-,-,
425,665,-4.31564e+00,4.42986e+00,0.00000e+00,-,-,-,1.41756e+01,3.48117e-02,-,-,-,
424,839,-7.31742e+00,1.11584e+00,0.00000e+00,-,-,-,9.71604e+00,2.21370e-02,-,-,-,
423,758,5.96448e+00,-4.58021e+00,0.00000e+00,-,-,-,1.41519e+01,5.06873e-02,-,-,-,
422,5737,-4.47813e+00,4.46910e+00,5.00000e-01,-,-,-,8.91376e+00,3.44439e-02,-,-,-,
421,5446,-6.06970e+00,1.76414e+00,5.00000e-01,-,-,-,1.04220e+01,2.59856e-02,-,-,-,
420,5705,-7.29059e+00,1.11728e+00,5.00000e-01,-,-,-,9.74559e+00,2.21975e-02,-,-,-,
419,15374,2.78658e+01,5.00000e+00,1.00000e+00,-,-,-,1.30249e+01,3.11044e-02,-,-,-,
418,10681,3.10502e+01,2.11987e+00,5.00000e-01,-,-,-,1.00749e+01,2.38316e-02,-,-,-,
417,888,-3.60886e+00,4.02173e+00,0.00000e+00,-,-,-,5.32947e+00,3.59554e-02,-,-,-,
416,353,-7.79291e+00,8.42521e-01,5.00000e-01,-,-,-,9.70635e+00,2.06621e-02,-,-,-,
415,628,-5.43338e+00,4.41102e+00,0.00000e+00,-,-,-,1.49948e+00,3.20701e-02,-,-,-,
414,10982,2.04339e+01,-2.24257e+00,0.00000e+00,-,-,-,8.94024e+00,5.11040e-02,-,-,-,
413,6171,-5.63884e+00,4.04361e+00,1.00000e+00,-,-,-,2.79805e+00,3.09143e-02,-,-,-,
412,10860,3.24351e+01,1.77685e+00,0.00000e+00,-,-,-,9.41406e+00,2.06414e-02,-,-,-,
411,505,9.15220e+00,-5.00000e+00,0.00000e+00,-,-,-,1.43936e+01,5.31594e-02,-,-,-,
410,554,-5.32631e+00,5.00000e+00,0.00000e+00,-,-,-,4.22957e-01,3.35680e-02,-,-,-,
409,5374,-6.06238e+00,-5.00000e+00,5.00000e-01,-,-,-,9.00346e+00,1.84007e-02,-,-,-,
408,11009,3.08946e+01,2.36819e+00,0.00000e+00,-,-,-,9.77751e+00,2.40146e-02,-,-,-,
407,555,-5.41182e+00,5.00000e+00,0.00000e+00,-,-,-,4.47057e-01,3.33853e-02,-,-,-,
406,15261,2.54912e+01,-3.41410e-01,5.00000e-01,-,-,-,9.55179e+00,3.85262e-02,-,-,-,
405,5375,-4.02610e+00,-5.00000e+00,5.00000e-01,-,-,-,9.36529e+00,2.44998e-02,-,-,-,
404,936,6.34975e-01,-1.50176e+00,0.00000e+00,-,-,-,8.86054e+00,4.08711e-02,-,-,-,
403,5945,8.23557e+00,1.30749e+00,1.00000e+00,-,-,-,9.59994e+00,5.49460e-02,-,-,-,
402,540,-1.93737e+00,5.00000e+00,0.00000e+00,-,-,-,8.90718e+00,3.94981e-02,-,-,-,
401,5350,-5.42147e+00,5.00000e+00,5.00000e-01,-,-,-,3.94971e-01,3.33777e-02,-,-,-,
400,928,-2.26347e+00,1.35847e+00,0.00000e+00,-,-,-,8.98950e+00,3.64632e-02,-,-,-,
399,5658,1.08398e+01,3.63557e+00,5.00000e-01,-,-,-,8.68207e+00,5.85985e-02,-,-,-,
398,15417,2.02042e+01,-1.58525e+00,1.00000e+00,-,-,-,9.35121e+00,5.13246e-02,-,-,-,
397,11001,3.18446e+01,-4.52435e+00,0.00000e+00,-,-,-,9.53644e+00,2.92371e-02,-,-,-,
396,547,-3.82719e+00,5.00000e+00,0.00000e+00,-,-,-,1.63088e+01,3.69656e-02,-,-,-,
395,6104,9.53511e+00,4.12935e+00,1.00000e+00,-,-,-,1.01410e+01,5.71600e-02,-,-,-,
394,336,-5.65169e+00,3.73625e+00,5.00000e-01,-,-,-,6.05578e+00,3.03249e-02,-,-,-,
393,11028,2.72961e+01,2.17478e+00,0.00000e+00,-,-,-,9.14008e+00,3.36242e-02,-,-,-,
392,536,2.66767e+00,5.00000e+00,0.00000e+00,-,-,-,9.63032e+00,4.64787e-02,-,-,-,
391,15216,1.56098e+01,-3.66281e+00,5.00000e-01,-,-,-,1.06464e+01,5.44928e-02,-,-,-,
390,5743,4.12405e+00,-4.22586e+00,5.00000e-01,-,-,-,1.25416e+01,4.81633e-02,-,-,-,
389,5461,1.06011e+01,2.67216e+00,5.00000e-01,-,-,-,9.26872e+00,5.80123e-02,-,-,-,
388,5395,5.66564e+00,-5.00000e+00,5.00000e-01,-,-,-,1.71132e+01,5.01719e-02,-,-,-,
387,633,1.05802e+01,2.65373e+00,0.00000e+00,-,-,-,9.29561e+00,5.79793e-02,-,-,-,
386,397,1.04980e+01,3.08522e+00,5.00000e-01,-,-,-,8.53159e+00,5.80192e-02,-,-,-,
385,5590,-1.15893e+01,-2.97837e+00,5.00000e-01,-,-,-,9.05409e+00,6.61252e-03,-,-,-,
384,462,1.06814e+01,3.20852e+00,5.00000e-01,-,-,-,8.62104e+00,5.82776e-02,-,-,-,
383,929,-1.06056e+01,-2.64484e+00,0.00000e+00,-,-,-,9.50107e+00,8.95141e-03,-,-,-,
382,5938,5.68605e+00,-4.46559e+00,1.00000e+00,-,-,-,1.35859e+01,5.04345e-02,-,-,-,
381,192,-1.01133e+01,-2.35338e+00,5.00000e-01,-,-,-,9.80288e+00,1.04575e-02,-,-,-,
380,656,-1.08609e+01,-3.19381e+00,0.00000e+00,-,-,-,9.39483e+00,7.51695e-03,-,-,-,
379,5860,1.13392e+01,3.10608e+00,1.00000e+00,-,-,-,9.82397e+00,5.90363e-02,-,-,-,
378,15190,3.61801e+01,-4.72650e+00,5.00000e-01,-,-,-,8.53088e+00,2.71925e-02,-,-,-,
377,10710,1.95354e+01,-4.29928e+00,5.00000e-01,-,-,-,1.20289e+01,5.25302e-02,-,-,-,
376,789,-1.06945e+01,-4.74323e+00,0.00000e+00,-,-,-,8.55624e+00,5.94416e-03,-,-,-,
375,941,-1.12589e+01,-3.77624e+00,0.00000e+00,-,-,-,7.23345e+00,5.79247e-03,-,-,-,
374,11090,2.47773e+01,4.67326e+00,0.00000e+00,-,-,-,8.78169e+00,3.73824e-02,-,-,-,
373,15278,1.89273e+01,4.36607e+00,5.00000e-01,-,-,-,1.05609e+01,4.98194e-02,-,-,-,
372,5950,-4.46603e+00,-4.55141e+00,1.00000e+00,-,-,-,9.67853e+00,2.34546e-02,-,-,-,
371,6020,-3.08566e+00,4.35699e+00,1.00000e+00,-,-,-,7.07874e+00,3.72704e-02,-,-,-,
370,10870,1.31944e+01,5.00000e+00,0.00000e+00,-,-,-,2.60396e+01,5.94847e-02,-,-,-,
369,356,-1.14838e+01,-3.43199e+00,5.00000e-01,-,-,-,8.27965e+00,5.91467e-03,-,-,-,
368,193,-1.11666e+01,-3.39317e+00,5.00000e-01,-,-,-,8.22718e+00,6.57232e-03,-,-,-,
367,721,1.00668e+01,4.62939e+00,0.00000e+00,-,-,-,1.25605e+01,5.79444e-02,-,-,-,
366,5379,9.81588e-01,-5.00000e+00,5.00000e-01,-,-,-,1.24059e+01,3.97098e-02,-,-,-,
365,15688,2.36935e+01,-3.99562e+00,1.00000e+00,-,-,-,2.73288e+00,4.46239e-02,-,-,-,
364,6247,3.90586e+00,-2.64262e+00,7.33152e-01,-,-,-,8.81984e+00,4.87384e-02,-,-,-,
363,6044,1.39658e+00,-4.66955e+00,1.00000e+00,-,-,-,8.65661e+00,4.10044e-02,-,-,-,
362,10962,2.47960e+01,-1.53090e+00,0.00000e+00,-,-,-,9.89779e+00,4.06942e-02,-,-,-,
361,402,-1.13503e+01,-3.86250e+00,5.00000e-01,-,-,-,7.07414e+00,5.45257e-03,-,-,-,
360,722,-3.08566e+00,4.35699e+00,0.00000e+00,-,-,-,7.07874e+00,3.72704e-02,-,-,-,
359,931,-1.12229e+01,-3.30785e+00,0.00000e+00,-,-,-,8.09269e+00,6.61531e-03,-,-,-,
358,11212,1.74917e+01,3.22778e-01,0.00000e+00,-,-,-,9.73056e+00,5.44583e-02,-,-,-,
357,15176,1.51941e+01,4.76419e+00,5.00000e-01,-,-,-,1.34860e+01,5.65554e-02,-,-,-,
356,5661,-3.08033e+00,3.85938e+00,5.00000e-01,-,-,-,4.93546e+00,3.67136e-02,-,-,-,
355,5381,1.44002e+00,-5.00000e+00,5.00000e-01,-,-,-,1.04122e+01,4.09160e-02,-,-,-,
354,5599,-1.00254e+01,-1.37336e+00,5.00000e-01,-,-,-,9.62959e+00,1.23145e-02,-,-,-,
353,5757,-1.39123e+00,6.26044e-01,5.00000e-01,-,-,-,9.46127e+00,3.77121e-02,-,-,-,
352,10611,1.58756e+01,5.00000e+00,5.00000e-01,-,-,-,1.35768e+01,5.52983e-02,-,-,-,
351,674,2.69024e+00,-3.41952e+00,0.00000e+00,-,-,-,8.18657e+00,4.45962e-02,-,-,-,
350,819,-8.63367e+00,-1.47582e-01,0.00000e+00,-,-,-,9.72545e+00,1.72146e-02,-,-,-,
349,5655,-1.07066e+01,-2.63647e+00,5.00000e-01,-,-,-,9.29733e+00,8.76742e-03,-,-,-,
348,430,-9.06120e+00,-8.44803e-01,5.00000e-01,-,-,-,9.73806e+00,1.51520e-02,-,-,-,
347,917,-8.46411e+00,-2.65069e-01,0.00000e+00,-,-,-,9.85229e+00,1.73737e-02,-,-,-,
346,11066,3.19819e+01,2.05398e+00,0.00000e+00,-,-,-,9.27574e+00,2.14409e-02,-,-,-,
345,6212,1.09273e+01,-3.62913e+00,1.00000e+00,-,-,-,1.07531e+01,5.43629e-02,-,-,-,
344,15319,2.30648e+01,-5.00000e+00,1.00000e+00,-,-,-,8.81421e+00,4.69193e-02,-,-,-,
343,6079,1.76032e+00,-3.83725e+00,1.00000e+00,-,-,-,2.62423e+00,4.22906e-02,-,-,-,
342,10832,2.39818e+01,-5.00000e+00,0.00000e+00,-,-,-,1.22998e+01,4.51630e-02,-,-,-,
341,352,-8.61478e+00,-1.19392e-01,5.00000e-01,-,-,-,9.73206e+00,1.73025e-02,-,-,-,
340,493,3.38147e+00,-5.00000e+00,0.00000e+00,-,-,-,1.21135e+01,4.57186e-02,-,-,-,
339,5745,-7.98384e+00,3.75934e-01,5.00000e-01,-,-,-,9.77968e+00,1.94675e-02,-,-,-,
338,897,-7.99427e+00,3.70040e-01,0.00000e+00,-,-,-,9.77854e+00,1.94349e-02,-,-,-,
337,5906,-6.16203e+00,-4.28779e+00,1.00000e+00,-,-,-,9.92321e+00,1.86171e-02,-,-,-,
336,15576,2.36034e+01,-4.66955e+00,1.00000e+00,-,-,-,8.65658e+00,4.55488e-02,-,-,-,
335,121,-1.63153e+00,1.76236e+00,5.00000e-01,-,-,-,1.04350e+01,3.77751e-02,-,-,-,
334,691,7.11793e+00,-6.58464e-01,0.00000e+00,-,-,-,9.91677e+00,5.30957e-02,-,-,-,
333,5507,2.11889e-01,-3.75420e-01,5.00000e-01,-,-,-,9.44915e+00,4.04474e-02,-,-,-,
332,601,-1.58610e+00,1.71503e+00,0.00000e+00,-,-,-,1.04881e+01,3.78437e-02,-,-,-,
331,5579,-4.03741e+00,4.65194e+00,5.00000e-01,-,-,-,1.24535e+01,3.59129e-02,-,-,-,
330,600,-2.34399e+00,2.64685e+00,0.00000e+00,-,-,-,6.25855e+00,3.69481e-02,-,-,-,
329,217,3.97821e+00,-3.55354e+00,5.00000e-01,-,-,-,9.81494e+00,4.83325e-02,-,-,-,
328,5884,3.99389e+00,-2.38841e+00,1.00000e+00,-,-,-,9.16368e+00,4.89928e-02,-,-,-,
327,15345,3.47451e+01,-7.60534e-01,1.00000e+00,-,-,-,9.57715e+00,2.01815e-02,-,-,-,
326,666,-3.86500e+00,4.11580e+00,0.00000e+00,-,-,-,1.20100e+01,3.55590e-02,-,-,-,
325,875,4.46514e+00,-3.72392e+00,0.00000e+00,-,-,-,6.11373e+00,4.91052e-02,-,-,-,
